0.917873816	0.653126883
-1.074727844	0.13887114
0.008712949	0.433791712
1.508272021	-0.222498187
0.60611331	0.157144342
0.070199308	-0.104511182
0.591290827	-0.0645029
-0.020207797	-0.367907549
1.496463419	0.357173669
-0.009778469	0.725060834
-0.144590697	1.00724297
-1.297563848	0.918780673
0.010437549	0.883031736
1.412147794	1.161552438
-0.848377062	0.699918298
-1.04618192	-0.173891959
-1.093176515	0.075722756
-1.317409345	0.952121731
-0.510994878	0.832017233
0.244307564	-0.118601312
-0.507991556	0.084471858
0.568961581	-0.05824136
0.45388633	1.019134564
1.188397705	0.042848657
-0.019794272	0.353122212
-0.542219265	0.099897124
1.525704242	-0.414614664
-0.946157543	0.624159022
-1.145670037	0.040043734
0.965135452	1.045515603
-0.277788952	-0.100826971
1.219678938	0.592655349
0.11332509	0.102959097
-0.345338261	0.040584005
0.882737663	0.342513476
-0.773883295	0.98054631
0.852714577	0.974047366
1.37316701	-0.04169937
1.256019522	0.809147699
-0.14766225	0.09133687
0.283114792	0.524926794
-0.879517802	0.355097836
1.422225738	0.325874151
-0.200701934	1.057223108
1.530067763	1.090322673
-1.226047942	0.962390106
-0.775327295	0.12367749
1.226881078	-0.274272813
-0.974475397	0.000460185
-0.751038685	0.118900768
0.768734493	0.591389422
-0.89950234	0.809564603
1.348376729	0.525320291
-0.870843157	0.359138885
0.744466557	-0.083127274
0.432478287	0.57281265
-0.668168714	-0.20030805
0.902764447	0.427122481
-0.077121641	0.341631325
0.937701446	0.924229278
-0.172405722	0.82250314
-1.356812024	0.988643726
-1.272925991	1.159377493
1.557940741	0.549586839
1.246596412	0.66369322
-1.164318296	0.702630475
1.569788326	0.731219329
-0.723719387	0.251073876
1.178928892	0.855590062
-0.736905296	0.89792196
-0.37130962	-0.419691538
1.378698212	0.511347175
0.813881898	-0.207471569
0.235630826	1.064961939
-0.923891354	1.143406262
0.457073085	0.742934911
0.665957108	0.805986199
-0.789843465	0.544274294
-0.672716811	-0.258479008
-0.446846477	1.042795737
1.397956032	0.353754238
0.445270278	-0.139927433
-0.513243657	0.614026113
-0.528499158	0.807639528
1.05675666	0.29639768
-0.175411385	-0.158663686
-0.701701718	0.906297174
-0.601352779	-0.311016075
0.801190537	0.872727286
1.150376315	0.791486292
-0.939517548	0.342958729
-0.07671494	0.39000027
0.703026863	0.683159075
0.707653652	1.098976332
0.99562802	0.822330262
-0.118506338	0.918656277
1.473194445	0.670135228
-1.106744661	0.641601623
0.149739826	-0.086540636
-0.268457387	0.830643691
0.590859777	0.232087446
0.679650925	0.768904075
-0.052227446	1.027320577
-0.049853574	-0.127163594
1.176280313	0.784572099
0.72719321	0.868076689
1.032841169	-0.337171733
-0.588828891	0.800121555
-1.278105227	0.786719375
-0.678750712	1.151570723
0.104701696	1.147750537
-0.500422071	1.133523982
-0.44894985	-0.310776837
0.085612963	0.274129663
-0.309313378	-0.229884118
1.211405684	-0.096976299
-0.117128868	0.24056283
-1.237260726	0.633351856
-0.716543161	0.133316715
0.22475848	0.271638122
0.125750929	1.175951097
0.076622235	1.118082855
1.13946769	0.593374455
-1.022528559	0.311268099
0.565419831	0.673897953
-1.098595183	0.288567748
0.066978305	-0.385365667
0.067223631	1.045897852
-0.897437791	0.18796862
-0.71777258	0.403709699
0.735835553	0.652197629
-0.980961093	0.730628802
0.522321828	1.095688416
0.511636985	-0.279743675
0.655744792	0.110463844
-1.23978078	0.8250643
0.259381184	0.272636148
0.28203271	0.30539103
0.91434273	1.165696322
-0.353522898	0.743996783
1.293122868	0.176968524
1.295865946	0.579590163
-0.445688854	-0.18713739
-1.267367149	0.140731736
-0.313480037	0.626320774
0.306361993	0.612214246
0.492629524	0.584304177
1.53474721	0.3405018
-1.198432522	-0.13849498
-0.712070677	0.754077698
-0.542136228	1.180787952
0.885639246	0.885542319
-0.09484608	0.474280592
0.423175213	0.956705473
-0.578574263	0.525644622
0.451700849	1.182969164
0.716884157	0.876200484
0.952090829	0.168018148
0.800889118	0.503173263
-0.285032256	0.407769194
1.464116687	0.80120214
0.178520238	0.907489064
-0.458635512	-0.149900035
1.259998503	1.030675092
1.139151359	0.231906737
1.10317764	0.39956835
1.537341953	1.027491046
0.944546573	-0.275680785
-0.37516716	-0.11715931
-0.359065304	-0.064217813
0.089798941	0.351441419
0.32915204	-0.121054838
1.504215311	0.469343219
0.147935521	-0.138413823
-0.794488891	0.954620846
0.86957793	0.891755496
-1.085270347	-0.248626926
0.959205607	0.894465869
-0.80727251	0.670979566
-1.067230316	0.216758883
-0.486166574	1.146137841
-1.251601436	1.021697918
0.206657133	-0.289490128
1.527829332	-0.359704344
-0.117783073	-0.282862823
0.784798103	-0.255940664
-0.709116536	0.753956065
-0.34591269	1.036587432
-0.390055583	0.724113797
-1.245890022	0.318740099
-1.352488815	0.106510671
-0.4998494	0.7530451
-0.039172161	0.685508137
-1.217403064	0.435728422
-0.743059389	-0.282144135
0.756951439	0.360549508
-0.871693992	0.696888538
-0.129320965	-0.122857014
1.201999956	0.217799776
-0.537713274	0.754726425
1.37371991	0.490705407
0.744912527	-0.318510069
-0.981304823	0.386258777
0.639248622	0.069438492
-0.645873206	0.002094721
-1.159818	0.312772366
0.559588262	0.589101859
-0.409053851	0.28256902
-0.893152117	0.042817205
-0.007394403	0.795481341
0.742805061	1.05409263
-1.236059637	-0.371112728
0.880179823	-0.356578947
1.504108134	-0.277939305
-0.453941161	-0.100597869
-0.012182326	-0.232044198
-1.353757237	0.134508211
-0.735183272	0.960306378
-0.113599039	0.798748634
0.256980296	0.970185482
-1.128277732	-0.410644846
0.625040537	1.048234384
-0.369375213	0.124038661
0.326347495	0.395907326
0.846028195	-0.354607675
-0.936558779	0.034272614
-0.649039383	0.20269091
0.183843078	0.86499472
-0.685320002	1.112909691
1.237181068	0.045714223
1.407342668	0.966697316
-1.066291637	0.309412233
-0.192181779	0.994566261
1.108400845	-0.427724986
1.56740822	1.042116913
0.940514378	0.673140374
0.043848204	0.167065304
-0.433955378	0.822646015
-1.019102754	-0.381966767
0.12389486	-0.210066845
-0.035860465	0.402634719
1.209300549	0.964940051
-0.067038794	0.83112295
-1.300731711	0.105793218
-0.692242719	0.39275957
1.235944511	1.165200055
1.068636288	0.4808019
-1.25237039	0.425065885
0.743994291	0.425926373
0.251105919	0.851967114
0.311130352	-0.017337963
-0.048737707	0.346959355
-1.272501519	0.374939446
0.020421326	0.890526696
-1.045771473	0.595364705
1.22740379	-0.146753144
-1.139781964	0.328820559
-0.399943645	0.010510471
0.327680218	0.917405825
0.933485684	0.805936422
0.472846379	0.937841963
1.163124905	0.747514838
-0.409757478	0.097887933
-0.844309371	0.360628198
0.58625775	-0.413174945
0.625089495	0.264742528
